date_sunday,Geography,lowespos.pos_qty,lowespos.sales_lowes_bw,rtop_instapost_o.impressions,rtop_instapost_o.engagement,rtop_instapost_o.likes,rtop_instapost_o.comments,rtop_instapost_o.direct_message,rtop_instapost_o.saves,rtop_instapost_o.views,rtop_instapost_o.hashtags,rtop_instapost_o.follows,rtop_instastory_o.impressions,rtop_instastory_o.clicks,rtop_instastory_o.interactions,rtop_twitterpost_o.impressions,rtop_twitterpost_o.engagement,rtop_twitterpost_o.likes,rtop_twitterpost_o.replies,rtop_twitterpost_o.retweets,rtop_twitterpost_o.clicks,rtop_twitterpost_o.views,rtop_fbpost_o.impressions,rtop_fbpost_o.engagements,rtop_fbpost_o.likes,rtop_fbpost_o.comments,rtop_fbpost_o.shares,rtop_fbpost_o.clicks,rtop_fbpost_o.video_views,fbadman_fbads_p.impressions,fbadman_fbads_p.reach,fbadman_fbads_p.amount_spent_usd,fbadman_fbads_p.clicks,fbadman_fbads_p.landing_page_views,merkle_email_p.n_sent,merkle_email_p.n_clicks,merkle_email_p.n_unsub,merkle_email_p.n_bounces,merkle_email_p.n_opens,GA_search_p.newUsers,GA_search_p.organicSearches,GA_search_p.sessions,GA_search_p.hits,GA_search_p.impressions,GA_search_p.adClicks,GA_search_p.adCost,GA_search_p.bounceRate,lowes_comaek_p.BANNER AD ON CATEGORY PAGE_impr,lowes_comaek_p.BANNER AD ON LOWES.COM_impr,lowes_comaek_p.BANNER AD ON LOWESFORPROS.COM_impr,lowes_comaek_p.CATEGORY BANNER AD ON LOWES.COM_impr,lowes_comaek_p.CATEGORY LEVEL SEARCH_impr,lowes_comaek_p.CATEGORY TEXT_impr,lowes_comaek_p.DIGITAL RETARGETING_impr,lowes_comaek_p.DISPLAY_impr,lowes_comaek_p.DISPLAY RETARGETING_impr,lowes_comaek_p.DIY EMAIL_impr,lowes_comaek_p.DIY RADIO_impr,lowes_comaek_p.EMAIL_impr,lowes_comaek_p.EVENT SIGNAGE_impr,lowes_comaek_p.FLIPP_impr,lowes_comaek_p.HOME PAGE BANNER AD ON LOWESFORPROS.COM_impr,lowes_comaek_p.PRO EMAIL_impr,lowes_comaek_p.PRO RADIO_impr,lowes_comaek_p.SEARCH_impr,lowes_comaek_p.SHOPPING SEARCH ADS_impr,lowes_comaek_p.SOCIAL_impr,lowes_comaek_p.STREAMING AUDIO_impr,lowes_comaek_p.TAB_impr,corp_gum_social.views,corp_gum_social.engagements,corp_gum_broadcast.exposures,corp_gum_broadcast.duration,corp_mlb_broadcast.exposures,corp_mlb_social.total_likes,corp_mlb_social.total_comments,corp_mlb_social.total_shares,ext.avg_weekly_wage_rate,ext.inflation_rate_All_Urban_Consumers_Chained_CPI,ext.no_of_holidays,ext.Active_covid_cases,ext.Confirmed_covid_cases,ext.covid_Deaths,ext.covid_Recoveries,lowes_prom.rsa_nlp,lowes_prom.rsa_bogo,lowes_prom.rsa_dotd,lowes_prom.rsa_spv,lowes_prom.rsa_other,lowes_prom.rsa_pcr,lowes_prom.rsa_blanket,lowes_prom.rsa_rsa,unempl_rate,rtop_instapost_o.impressions_adstock,rtop_twitterpost_o.impressions_adstock,rtop_instapost_o.impressions_saturated,rtop_twitterpost_o.impressions_saturated,rtop_instapost_o.impressions_lag1,rtop_instapost_o.impressions_lag2,rtop_twitterpost_o.impressions_lag1,rtop_twitterpost_o.impressions_lag2
03-08-2020,Asia,647587.0,16424957.13,0.9396442806398795,9989,9228,133,183,445,0,2498,83,36723,21,98,-0.17589949656165135,289,46,1,5,18,0,51446,313,277,23,13,84,0,1707702,1170851,6747.05,22268,19416,370486,9450,183,3311,74824,85514,49541,120102,392887,592893,10189,4647.74,0.507867709,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,240102.0,2336.0,0,0,0,0,0,0,1108.433962,-0.265146037,0,0,0,0,0,196619.6282,0.0,32782.5,0.0,734377.5032,111722.1258,0.0,0.0,8.4,340880.79991668864,34519.73500461249,583.8499806600054,185.79487346160144,80993.0,104903.0,9708.0,14388.0
15-03-2020,Europe,639289.0,15950450.65,-1.3772763045333682,1713,1640,20,10,43,0,1403,5,24826,37,86,-0.25133197570974397,68,12,0,0,15,706,34115,60,49,9,2,101,9184,2185391,1481118,7243.19,26202,22241,405060,11087,219,739,111196,88188,48001,122442,401735,537802,9840,4506.57,0.519746485,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,13060.0,338.0,0,0,0,0,0,0,1108.433962,-0.265146037,0,0,0,0,0,210296.2949,0.0,32782.5,0.0,752904.1699,119301.0732,0.0,0.0,4.4,261307.4799500132,26157.841002767495,511.18243313910267,161.73385855400684,190666.0,80993.0,16876.0,9708.0
22-03-2020,North America,606205.0,15349990.69,-0.35224656287385697,4928,4733,76,22,97,9984,2443,10,0,0,0,-0.23030591459287406,84,18,1,0,6,0,62600,188,158,24,6,33,6638,2213412,1412540,7056.74,24208,21161,648477,17993,271,1557,104090,100030,61777,136506,464597,585001,11338,4693.9,0.502648349,0,0.0,0,0,0,0,0.0,10276932.0,0,0.0,0,0,8793879.0,0,0,0,0,0.0,0,0,6591096.0,0,335259.0,6663.0,0,0,0,0,0,0,1108.433962,-0.265146037,0,0,0,0,0,271758.0449,0.0,35582.5,0.0,888865.9199,119301.0732,0.0,0.0,4.4,272796.48797000793,24326.704601660495,522.2992322127307,155.9702042111265,56779.0,190666.0,5446.0,16876.0
29-03-2020,South America,623846.0,16296102.06,0.07439202120720578,4787,4555,65,41,126,6706,4182,17,94443,251,475,-0.15581716637375584,486,67,5,4,30,0,79929,298,255,31,12,0,88,2007481,1399905,5853.84,32269,25456,815134,16672,363,940,142279,126442,76857,172287,574472,568511,12847,4899.29,0.522001507,0,0.0,0,0,0,0,0.0,10276932.0,0,0.0,0,0,8793879.0,0,0,0,0,0.0,0,0,6591096.0,0,1452226.25,11480.5,0,0,0,0,0,0,1108.433962,-0.265146037,0,0,0,0,0,281758.0449,0.0,32782.5,0.0,1143540.92,153342.2497,0.0,15230.76923,4.4,304343.8927820048,34515.0227609963,551.6737194955047,185.78219172190938,116012.0,56779.0,8632.0,5446.0
04-05-2020,Africa,654146.0,18308122.25,1.1989603827918518,8963,8501,114,97,251,0,3604,47,24684,19,124,-0.19817286638884404,432,50,4,9,15,0,174577,1032,879,110,43,44,15257,1884474,1094197,3450.39,10864,3359,759672,17316,365,716,121336,129681,94277,173750,622536,519598,12183,3368.23,0.472182299,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,244032.5,2366.5,0,0,0,0,0,0,1100.962264,-0.798243312,0,0,0,0,0,295509.0449,0.0,4730.0,0.0,999125.1643,60842.24968,0.0,15230.76923,13.3,388257.33566920285,34210.013656597774,623.1029896166466,184.95949193430914,140666.0,116012.0,19919.0,8632.0
04-12-2020,Asia,650334.0,19481867.19,-0.35181393674414063,4842,4629,67,22,124,10452,3078,15,47248,23,207,-0.2872729452146007,0,0,0,0,0,0,99154,305,265,32,8,240,10885,2327913,1310206,5259.19,14404,8340,1028664,24568,421,842,165284,147421,105097,200914,691833,523035,14946,3074.49,0.468499031,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,218437.0,3678.0,0,0,0,0,0,0,1100.962264,-0.798243312,0,224041,241712,17671,23887,295509.0449,0.0,4730.0,0.0,1022593.523,60842.24968,0.0,17250.0,6.7,348991.4014015217,20526.008193958663,590.7549419188313,143.26900639691289,205651.0,140666.0,13501.0,19919.0
19-04-2020,Europe,706727.0,22543727.56,0.8334951334526791,10775,9935,118,231,491,0,5653,41,61113,376,489,0.07761434893220945,2773,133,10,9,112,342,269106,1124,933,131,60,602,3777,2507927,1543553,8164.07,19296,13151,412160,13857,297,547,94776,159565,114206,215436,745107,561842,15484,2908.43,0.461835682,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,82962.0,3194.0,0,0,0,0,0,0,1100.962264,-0.798243312,0,250179,271590,21411,99079,292459.0449,0.0,4730.0,0.0,769768.5233,60742.24968,0.0,17250.0,14.8,393926.840840913,67605.6049163752,627.6359142376359,260.010778461923,116037.0,205651.0,0.0,13501.0
26-04-2020,North America,883241.0,27125660.67,0.3297452680109765,6051,5832,71,43,105,4751,3845,5,29726,46,124,-0.1534809373607703,438,29,1,1,5,289,96221,425,365,46,14,80,5030,1208222,805527,3191.08,8827,5668,413345,14030,271,458,98977,158367,117871,212421,720508,541044,14923,2655.67,0.46977148,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,25116.0,1767.0,0,0,0,0,0,0,1100.962264,-0.798243312,0,276214,308314,24039,120720,561270.45,6600.0,189230.0,0.0,1393238.026,161124.0651,0.0,17250.0,14.8,391778.1045045478,60836.36294982512,625.9218038258036,246.65028471466462,184532.0,116037.0,55290.0,0.0
05-03-2020,South America,953369.0,29668461.31,1.025667660272676,10082,9309,220,203,350,27722,4640,48,124859,11,188,-0.0887396757297302,1015,85,5,7,19,505,202250,878,725,116,37,327,19336,2426416,1416679,7790.55,28566,25944,324331,13554,351,834,89243,181434,122682,248751,889399,941976,17194,4034.36,0.475664245,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,656524.0,11344.0,0,0,0,0,0,0,1100.962264,-0.03271568,0,247786,330407,26243,58950,420846.6485,6600.0,184500.0,0.0,1077428.504,151308.6805,0.0,17250.0,4.4,430703.86270272866,66584.81776989507,656.2803232634121,258.0403413613753,155422.0,184532.0,20273.0,55290.0
05-10-2020,Africa,1012888.0,31750536.5,0.5362809823375557,9649,7474,1775,193,207,3595,778,96,28059,14,80,-0.030558333982609955,2235,193,172,24,179,422,200947,3607,1564,1910,133,885,3634,2028764,1217442,7251.86,23707,16526,272449,9999,264,572,74626,169075,119302,226950,835856,1152250,17005,4116.29,0.460590453,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,107742.0,4034.0,2,6,0,0,0,0,1100.962264,-0.03271568,0,257633,345813,27878,60302,352995.1106,6600.0,184500.0,0.0,1107592.416,147808.6805,0.0,17250.0,6.9,425779.3176216372,78849.89066193704,652.5176760989982,280.8022269533079,195637.0,155422.0,30083.0,20273.0
17-05-2020,Asia,973645.0,30362122.11,0.7752463513476715,10476,8979,154,902,441,0,1858,30,61041,52,155,-0.12477963798937443,1132,126,11,12,9,0,90362,595,459,59,77,0,24241,1528453,954848,5747.23,15397,9366,1004248,37420,475,2637,190213,183324,126926,249128,849414,824175,16187,3288.1,0.471238105,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,21925.0,865.0,0,0,0,0,0,0,1100.962264,-0.03271568,0,266009,358154,28853,63292,352995.1106,6600.0,184500.0,0.0,1112152.166,147808.6805,0.0,17250.0,13.3,436633.5905729823,71931.93439716223,660.7825592227615,268.2012945478866,167357.0,195637.0,38899.0,30083.0
24-05-2020,Europe,1007906.0,32101102.61,0.953401791564859,11426,10590,154,206,476,14122,12366,32,14335,0,51,-0.14148961499750834,817,113,4,12,69,0,228827,1748,1521,131,96,1608,15310,1864588,1328944,7027.92,35454,29754,14976,5161,167,363,36102,185836,127269,249321,829486,185292,13016,2869.04,0.467760929,0,0.0,0,0,0,0,0.0,8759011.5,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,2474223.0,32211.2,30,189,0,0,0,0,1100.962264,-0.03271568,1,273349,368284,29646,65289,352995.1106,158700.0,184500.0,277.7777778,1133729.944,147808.7092,0.0,17250.0,13.3,453441.1543437894,65249.16063829733,673.380393495229,255.43915251640132,181166.0,167357.0,24622.0,38899.0
31-05-2020,North America,985496.0,32699256.69,-2.359839465299924,0,0,0,0,0,0,0,0,0,0,0,-0.2872729452146007,0,0,0,0,0,0,0,0,0,0,0,0,0,683024,624527,2399.65,12666,11185,385860,10448,352,570,86054,163376,121709,217800,725332,173545,12133,3921.96,0.47225055,0,0.0,0,0,0,0,0.0,8759011.5,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,181003.0,10564.0,0,0,0,0,0,0,1100.962264,-0.03271568,0,278980,376208,30236,66992,353970.1106,158700.0,222000.0,277.7777778,1422409.889,269179.5004,0.0,17250.0,13.3,272064.69260627363,39149.496382978396,521.5982099339238,197.86231673307174,191461.0,181166.0,22090.0,24622.0
06-07-2020,South America,966253.0,31104843.93,0.8002348366000871,8213,7792,127,62,232,13254,1315,7,53166,32,187,-0.22866263486340116,349,35,15,4,17,0,136691,553,427,100,26,97,16675,455940,332432,2146.75,3703,2958,189366,5395,172,298,41941,152655,119878,204933,678631,198622,12368,5122.87,0.475613445,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,99126.0,1240.0,0,0,0,0,0,0,1100.962264,0.591860182,0,282557,381714,30758,68399,353970.1106,158700.0,184500.0,277.7777778,1647633.639,269179.5004,0.0,17250.0,10.2,345848.8155637642,32370.697829787037,588.0891221267098,179.91858667126928,0.0,191461.0,0.0,22090.0
14-06-2020,Africa,974058.0,31628861.73,1.0017866979123342,8950,8475,109,79,287,19310,11778,25,17938,63,102,-0.1599352649729168,841,98,4,8,91,944,41105,119,96,11,12,4,10154,1020098,694369,5334.04,13265,13317,380394,16468,255,571,88410,161122,112378,218147,711379,255297,13702,5079.58,0.479917621,0,0.0,0,0,0,0,0.0,10809505.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,4363242,0.0,0,47230.0,193.0,0,0,0,0,0,0,1100.962264,0.591860182,0,286164,386556,31015,69377,350855.0272,158700.0,184500.0,277.7777778,1598450.305,269179.5004,0.0,17250.0,11.1,401766.2893382585,38717.41869787222,633.8503682559934,196.7674228572205,182610.0,0.0,8881.0,0.0
21-06-2020,Asia,1047248.0,36475030.04,1.7437578154210405,8881,8492,92,84,213,0,2751,2,72443,0,180,0.2452618789233727,1624,328,18,30,35,0,64872,246,202,35,9,0,0,1227078,702846,7209.81,14125,13289,684814,26520,344,639,149499,146764,96835,200444,655396,543381,42932,10029.43133,0.482782904,0,0.0,0,0,0,0,0.0,10809505.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,4363242,0.0,0,2138436.714,56661.14286,40,354,0,0,0,0,1100.962264,0.591860182,0,289868,391220,31342,76282,350855.0272,158700.0,184500.0,277.7777778,2026200.305,172929.5004,0.0,17250.0,11.1,478192.7736029551,103923.45121872333,691.5148397561364,322.3716042375993,194257.0,182610.0,19295.0,8881.0
28-06-2020,Europe,960714.0,33415688.76,2.3515629175821164,10428,9940,160,91,237,3899,2802,21,93618,0,588,-0.11095364990405038,876,142,8,19,24,501,143103,587,469,85,33,269,6450,1732953,1080544,7201.1,22400,19789,653917,19238,340,659,125167,159032,91542,210128,640667,5401472,61462,13828.22366,0.522485327,0,0.0,0,0,0,0,0.0,7983769.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,2014261.333,45760.0,20,108,0,0,0,0,1100.962264,0.591860182,2,292941,395872,32137,93572,350855.0272,6600.0,184500.0,277.7777778,2053515.055,189222.306,0.0,17250.0,11.1,559171.664161773,89071.070731234,747.7778173774434,298.44776884948226,237133.0,194257.0,80693.0,19295.0
07-05-2020,North America,913393.0,28194793.38,0.04416010726262816,7742,7292,59,175,216,0,2748,22,23819,677,777,-0.18766643534739494,734,80,3,11,144,0,0,0,0,0,0,0,0,933801,592767,2247.66,9912,9497,359527,8920,276,460,83595,120233,89106,159936,515180,124637,1925,462.347009,0.493287726,0,0.0,0,0,0,0,0.0,7983769.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,2024881.0,24178.5,0,0,0,0,0,0,,0.521233517,0,303930,400299,32331,122996,347971.6939,6600.0,184500.0,277.7777778,1938764.408,174122.306,0.0,2019.230769,13.3,474421.9984970638,68535.6424387404,688.7829836001059,261.79312909001334,272256.0,237133.0,26717.0,80693.0
07-12-2020,South America,779134.0,23363911.4,-0.5157100197258777,4436,4271,58,29,78,0,0,1,29330,16,98,-0.12893073417346457,927,108,6,28,32,0,0,0,0,0,0,0,0,1274754,787041,5214.43,10370,10256,677812,12663,360,773,105893,121399,88810,162425,519421,91308,3203,1630.294526,0.492588078,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,2401122.182,0,0,0.0,0,4120363.524,70942.57143,32,246,0,0,0,0,,0.521233517,0,365656,405551,32463,162191,347971.6939,6600.0,184500.0,277.7777778,1604847.742,288579.0595,0.0,2019.230769,6.7,391219.19909823826,65114.38546324424,625.4751786427965,255.1752054241247,138919.0,272256.0,15093.0,26717.0
19-07-2020,Africa,823889.0,24128566.35,0.31465526860647064,5207,4735,78,212,182,28465,3642,5,50705,71,302,-0.06897412235715475,592,137,9,28,14,883,108649,481,389,72,20,21,5747,1617931,919032,7095.41,13916,13196,712632,17627,378,669,141389,127570,87589,175904,563548,330118,10770,4788.28,0.489427459,0,0.0,0,0,0,0,0.0,7284562.0,0,0.0,0,0,6165824.5,0,0,0,0,2401122.182,0,0,14015040.5,0,2479832.0,33403.5,24,120,0,0,0,0,,0.521233517,0,431848,440185,32596,212216,347971.6939,6600.0,184500.0,277.7777778,1553668.73,288579.0595,0.0,0.0,10.2,389281.51945894293,72146.63127794655,623.9242898452848,268.60124958373996,106566.0,138919.0,23993.0,15093.0
26-07-2020,Asia,794521.0,23224130.88,-0.5652889741913699,4580,4227,67,80,206,38467,3387,4,45755,0,148,-0.20041010264704207,421,66,7,9,14,510,0,0,0,0,0,0,0,1483084,994815,6631.24,17620,16992,664918,16006,410,711,120533,130841,87499,178233,566943,320947,11491,5597.29,0.493531617,0,0.0,0,0,0,0,0.0,7284562.0,0,0.0,0,0,6165824.5,0,0,0,0,2401122.182,0,0,14015040.5,0,33008.0,2873.0,0,0,0,0,0,0,,0.521233517,0,491342,500556,32689,273191,347971.6939,6600.0,191687.5,277.7777778,1605180.714,288579.0595,0.0,8115.294505,10.2,337269.91167536576,56449.97876676793,580.7494396685767,237.59204272611473,154550.0,106566.0,33078.0,23993.0
08-02-2020,Europe,797349.0,23264105.69,0.8647826551537646,9863,8938,222,349,354,39425,13071,48,43654,266,343,-0.14843890638359244,900,122,12,15,34,2041,84641,1229,902,236,91,223,0,546693,421695,2654.6,11200,10964,302282,17525,215,364,77220,131616,89963,176105,562178,256050,9129,3366.44,0.490355687,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1297659.0,10592.0,0,0,0,0,0,0,,0.307813081,0,536681,546814,32760,331668,0.0,121759.6154,7187.5,0.0,462978.1656,140844.1798,0.0,8115.294505,3.5,388701.9470052194,54906.987260060756,623.459659485054,234.3224002524316,103701.0,154550.0,13162.0,33078.0
08-09-2020,North America,795589.0,22893786.98,-1.1522761069904959,2251,2106,53,32,60,0,828,2,11183,51,91,-0.1652544756634997,588,91,50,33,8,5,43402,198,128,65,5,0,0,1027245,675426,6005.87,11554,10595,534307,13438,325,562,102205,124817,86676,168102,542343,240721,8660,2876.69,0.488068751,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1813654.0,7473.0,2,6,0,0,0,0,,0.307813081,0,601953,613101,32827,383717,0.0,121759.6154,7187.5,0.0,177501.0142,140844.1798,0.0,8115.294505,7.8,303002.16820313164,51433.19235603645,550.4563272441617,226.78887176410674,186340.0,103701.0,21037.0,13162.0
16-08-2020,South America,773412.0,21530617.71,-1.1814697182237541,2360,2257,25,26,52,0,486,6,20013,27,75,-0.24669251526870203,158,28,1,1,5,0,0,0,0,0,0,0,0,1236184,892388,5229.21,24938,14340,360453,12233,345,558,120499,128964,88063,173214,561234,194290,8041,2681.36,0.484651607,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,2188774.0,12231.0,0,0,0,0,0,0,,0.307813081,0,646954,658900,32865,438825,0.0,121759.6154,12187.5,0.0,178084.3475,140844.1798,0.0,8115.294505,8.4,249895.30092187898,37008.91541362187,499.89528995768603,192.37701373506627,69781.0,186340.0,18489.0,21037.0
23-08-2020,Africa,764054.0,21151613.97,-2.037636828932385,542,505,11,13,13,9677,563,3,51830,33,164,-0.2621287854985698,91,24,2,0,0,730,0,0,0,0,0,0,0,2222083,1553856,9771.21,32804,20151,418563,16150,323,911,112798,133749,85228,176979,575663,149851,7084,2523.58,0.488126366,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,405163.0,10619.0,2,24,0,0,0,0,,0.307813081,0,684580,697385,32934,484880,0.0,121759.6154,7187.5,0.0,274558.9409,159399.7354,0.0,13692.21758,8.4,168556.18055312737,26015.349248173123,410.55594083282654,161.292743941484,68094.0,69781.0,6149.0,18489.0
30-08-2020,Asia,715201.0,19704156.37,-1.5746749550003385,1811,1731,26,11,43,0,0,1,0,0,0,-0.23364527018770648,265,13,3,2,6,0,0,0,0,0,0,0,0,867810,722342,3158.99,12455,6548,28527,3411,121,372,21646,115729,84469,151377,981885,157820,6589,2380.54,0.484954583,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,277390.0,4449.0,0,0,0,0,0,0,,0.307813081,0,717024,730662,32982,532223,0.0,121759.6154,12187.5,0.0,881100.3803,221091.7026,0.0,13692.21758,8.4,146505.70833187643,23735.209548903873,382.760641043298,154.06235604100007,18619.0,68094.0,3810.0,6149.0
09-06-2020,Europe,730820.0,20762722.7,0.020919431574266543,5877,5576,110,55,136,22246,661,12,0,0,0,-0.10589841989290086,697,81,7,4,25,504,64626,306,251,49,6,5,0,676765,530114,3113.4,14060,9098,741544,18472,331,1327,122662,128014,86614,169702,2036280,173289,7792,2852.02,0.488641897,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,45542.0,4211.0,0,0,0,0,0,0,,0.15034497,1,740675,754905,33019,568067,0.0,121759.6154,7187.5,0.0,936800.3803,218323.6256,0.0,13692.21758,11.1,225479.42499912585,41724.125729342326,474.8467384315974,204.26484212742614,45372.0,18619.0,8126.0,3810.0
13-09-2020,North America,739434.0,21864209.33,-0.5876470925751102,3710,3529,33,55,93,8344,166,3,18104,16,61,-0.14573310441940016,383,47,4,1,8,295,39222,127,104,16,7,2,0,1318716,974978,8956.23,23844,19294,13958,3237,141,328,24402,124692,83007,163338,1874675,146273,7082,2954.07,0.492455087,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,2332673.0,16987.0,0,0,0,0,0,0,,0.15034497,0,764598,779491,33085,600662,0.0,121759.6154,7187.5,0.0,294617.047,218323.6256,0.0,13692.21758,7.8,237696.65499947552,46481.47543760539,487.5414392638594,215.59562944922,137576.0,45372.0,27483.0,8126.0
20-09-2020,South America,703823.0,19586533.43,-1.278914427681062,2097,1951,33,31,82,9187,2876,4,0,0,0,-0.22913120056939543,295,17,3,2,6,408,0,0,0,0,0,0,0,2527517,1698084,15915.34,37926,33436,620423,8814,329,899,81125,138895,83004,178692,1983115,157386,7062,2605.09,0.480681296,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,2262629.0,9673.0,0,0,0,0,0,0,,0.15034497,0,788144,803660,33283,646143,0.0,121759.6154,7187.5,0.0,279617.047,218323.6256,0.0,13692.21758,7.8,205080.99299968532,36698.88526256323,452.85868987984026,191.56953114355954,102409.0,137576.0,21447.0,27483.0
27-09-2020,Africa,720789.0,19854375.68,1.6222590931515044,11393,10650,177,149,417,4626,5638,24,24495,105,171,-0.22912460105240962,566,61,4,2,0,0,0,0,0,0,0,0,0,1389342,1104961,8876.7,16834,13014,760216,15985,366,878,111891,119543,80315,158028,1832171,152654,6959,2836.74,0.476782207,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,41650.0,1826.0,0,0,0,0,0,0,,0.15034497,0,809959,826013,33372,672144,0.0,121759.6154,109487.5,0.0,230325.9756,231940.7966,0.0,41638.88425,7.8,353160.5957998112,30830.331157537938,594.273165976566,175.58568038862947,62463.0,102409.0,8810.0,21447.0
10-04-2020,Asia,712354.0,19321106.78,-0.26414657781842216,8820,6889,578,1107,246,4478,2912,37,0,0,0,-0.11361325524934182,1782,243,207,103,69,2801,100343,1294,691,460,143,275,6075,1063892,615097,4911.07,5036,2172,817053,20493,380,1219,131957,112476,82534,151517,1810770,154960,7274,2928.99,0.489142005,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1591201.75,20632.64615,0,0,0,0,0,0,,0.029475474,0,832590,849076,33461,698481,0.0,121759.6154,109487.5,0.0,185608.7533,184440.7966,0.0,41638.88425,14.8,332999.35747988673,44812.19869452276,577.060965132703,211.68891963095933,230112.0,62463.0,8811.0,8810.0
10-11-2020,Europe,724474.0,19822472.5,-0.5115395038354122,3724,3541,41,49,93,11737,973,4,39321,210,321,-0.06132528217057213,1078,275,15,40,27,1590,16832,54,49,3,2,64,1823,2232622,1058188,8166.71,4680,1926,268317,15110,264,819,96247,113173,85488,152586,920936,166843,7816,3353.47,0.476391591,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,3583336.333,93374.5,48,222,0,0,0,0,,0.029475474,1,854343,871253,33533,719478,0.0,121759.6154,109487.5,0.0,185858.7533,185996.1091,0.0,41638.88425,6.7,306606.61448793206,61124.31921671366,553.7207007941206,247.23332950213987,121103.0,230112.0,26314.0,8811.0
18-10-2020,North America,703668.0,20397587.17,-0.8864706128927784,3757,3556,27,91,83,0,1893,5,0,0,0,-0.27053657013852345,77,10,2,2,3,0,0,0,0,0,0,0,0,718825,424636,4347.32,6484,3746,1006395,11985,542,1323,143434,110115,83422,148387,500668,166015,8206,3324.21,0.47736586,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,101172.0,5355.0,0,0,0,0,0,0,,0.029475474,0,881494,898799,33625,748252,0.0,121759.6154,110781.25,0.0,185858.7533,185996.1091,0.0,41638.88425,6.9,269104.9686927592,39210.59153002819,518.7532830669694,198.016644578248,106807.0,121103.0,34237.0,26314.0
25-10-2020,South America,675509.0,18716975.22,1.7646969200993112,10801,10218,123,187,273,0,694,37,0,0,0,-0.19209471124489014,1109,95,17,16,27,0,93642,1158,743,287,128,18,0,3248087,2345049,5033.58,884,474,7480,2141,176,650,21137,98434,81020,129272,796064,41729,2364,859.35,0.378311929,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,,0.029475474,0,910410,934760,33724,776580,135299.4505,206426.2821,111137.5,0.0,569537.3048,193996.1091,0.0,52287.09225,6.9,399805.98121565557,37948.354918016914,632.3021281125468,194.80337501700762,85141.0,106807.0,2536.0,34237.0
